FID,WUDS_ID,CNTY_CODE,CNTY_NAME,OWNERSHIP,GW_SOURCE,SW_SOURCE,INTCONNECT,LAST_DATE,PWS_ID,SHAPE_Leng,SHAPE_Area,PWS_Name,AREA_GEO
913,20375,38,Lebanon,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7380029,1876.957522819999895,186274.699235999985831,OLIVERS UPPER LAWN MHP,108460.380346000005375
914,20366,38,Lebanon,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7380004,921.962237536999965,43440.888062600002741,N ANNVILLE MHP,25211.439326899999287
915,18258,38,Lebanon,Mobile Home Park,Y,N,N,3/21/2016 0:00:00,7380027,1466.776572440000109,88741.641815900002257,TWIN MAPLES MHP,51411.185589900000195
916,19013,15,Chester,Municipal,Y,N,Y,3/26/2018 0:00:00,1150109,8856.813422639999771,3723974.337640000041574,ATGLEN BORO,2186069.506339999847114
917,19131,24,Elk,Authority,Y,N,N,3/20/2015 0:00:00,6240006,3634.292661169999974,624526.288932999945246,HIGHLAND TWP MUNI AUTH,348743.106000000028871
918,18959,13,Carbon,Authority,Y,Y,N,2/9/2016 0:00:00,3130012,18134.313622800000303,7013905.799689999781549,PALMERTON MUNI WATER AUTH,4014859.385100000072271
919,19819,15,Chester,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,1150065,596.901811442000053,21892.524561300000641,ECHO VALLEY MHP,12920.443201699999918
920,19803,15,Chester,Mobile Home Park,N,N,Y,1/1/2003 0:00:00,1150019,954.476809947999982,57695.111666999997396,LONDONDERRY COURT MHP,33955.025667800000519
921,18921,11,Cambria,Authority,Y,Y,Y,4/24/2015 0:00:00,4110027,57057.309663799998816,27465640.102699998766184,PORTAGE BORO MUNI AUTH,15918851.607699999585748
922,18858,07,Blair,Authority,Y,N,N,1/1/2003 0:00:00,4070298,3200.729643390000092,488638.077392000006512,CURRYVILLE WATER SYS,284114.903920000011567
923,19121,22,Dauphin,Association,Y,N,N,2/1/2017 0:00:00,7220047,2605.571249959999932,347959.481717000016943,LOYALTON WATER ASSN,200568.673423000000184
924,18780,04,Beaver,Municipal,N,Y,Y,5/19/2015 0:00:00,5040055,12282.024667699999554,3444408.441819999832660,VANPORT TWP MUNI AUTH,1978542.489790000021458
925,20131,04,Beaver,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,5040035,1703.757523270000092,170089.153789000003599,SUNRISE MHP,98073.271857800005819
926,18282,13,Carbon,Institutional Health,Y,N,N,1/1/2003 0:00:00,3130008,1722.250643390000050,156054.678149999992456,MAHONING VALLEY NURSING AND REHAB CTR,89275.155587700006436
927,18321,31,Huntingdon,Institutional Education,Y,N,N,1/1/2003 0:00:00,4310014,2657.060619769999903,491966.393299999996088,YOUTH FORESTRY CAMP NUMBER 3,285750.177798999997322
928,18784,04,Beaver,Authority,N,Y,N,1/28/2016 0:00:00,5040007,55192.742539799997758,42314669.168600000441074,CENTER TWP WATER AUTH,24331620.537700001150370
929,53600,26,Fayette,Authority,Y,N,N,1/1/2003 0:00:00,5260048,8756.333236489999763,4731426.693930000066757,NATL PIKE WATER AUTH,2791891.359250000212342
930,18925,11,Cambria,Authority,Y,N,N,1/25/2018 0:00:00,4110001,23264.099704000000202,7027225.754040000028908,TEAKETTLE RUN AUTH,4049024.718619999941438
931,19788,09,Bucks,Mobile Home Park,Y,N,N,3/18/2015 0:00:00,1090050,2400.783984879999934,351543.908254000009038,QUAKER VIEW MHP,203210.491975000011735
932,20077,31,Huntingdon,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4310298,4235.341892200000075,536108.076758999959566,HARTSLOG COURTS MHP,309686.833243999979459
933,19823,15,Chester,Institutional Health,Y,N,N,1/1/2003 0:00:00,1150078,431.826575787000024,11257.952254100000573,GARDENS AT POTTSTOWN,6562.712624759999926
934,18298,07,Blair,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4070013,1772.776525739999897,146959.017297000013059,DUNCANSVILLE MHP LLC,85151.011464600000181
935,19117,22,Dauphin,Authority,Y,N,N,1/1/2003 0:00:00,7220040,23975.061681399998633,3905949.535110000055283,HALIFAX AREA WATER & SEWER AUTH,2259219.215960000175983
936,20466,07,Blair,Institutional Health,Y,N,N,1/1/2003 0:00:00,4070054,543.482288562999997,17702.832639600001130,AUTUMN EST,10256.594268000000739
937,20344,36,Lancaster,Mobile Home Park,Y,N,N,3/2/2006 0:00:00,7360108,692.914466953999977,28705.670861800001148,JUBILEE MHP,16949.233389500001067
938,18833,06,Berks,Institutional Health,Y,N,Y,1/1/2003 0:00:00,3060094,9785.156632529999115,1698689.538979999953881,TOPTON LUTHERAN HOME,981505.622698000050150
939,18838,06,Berks,Authority,Y,N,N,6/7/2006 0:00:00,3060053,15026.382856599999286,3335331.136400000192225,OLEY TWP MUNI AUTH,1932927.581209999974817
940,19347,40,Luzerne,Private Investor Owned,Y,N,N,3/13/2015 0:00:00,2400104,18765.951841499998409,7402615.522690000012517,AQUA PA MIDWAY,4170934.269590000156313
941,18195,21,Cumberland,Authority,Y,N,Y,5/5/2014 0:00:00,7210063,60098.401653399996576,15729615.389200000092387,MIDDLESEX TWP MUNI AUTH,9155192.569620000198483
942,19251,36,Lancaster,Authority,Y,Y,N,1/19/2016 0:00:00,7360124,65214.398574500002724,41060238.566299997270107,ELIZABETHTOWN BORO,23961498.684399999678135
943,18368,15,Chester,Institutional Education,Y,N,Y,3/25/2008 0:00:00,1150131,16852.071010999999999,7061181.827859999611974,LONGWOOD GARDENS,4154079.552990000229329
944,18957,13,Carbon,Authority,Y,N,N,2/26/2016 0:00:00,3130004,47527.182824499999697,20239040.401099998503923,LANSFORD COALDALE JT WATER AUTH,11571261.489299999549985
945,19820,15,Chester,Mobile Home Park,Y,N,N,4/5/2016 0:00:00,1150069,1903.303205429999934,205329.820621999999275,COVENTRY TERRACE MHP,119642.086139999999432
946,18725,02,Allegheny,Municipal,N,N,Y,1/1/2003 0:00:00,5020012,12889.912677800000893,8899588.209950000047684,DUQUESNE MUNI WATERWORKS,5159663.986109999939799
947,19091,20,Crawford,Municipal,Y,N,N,1/1/2003 0:00:00,6200043,11395.062636000000566,7147074.105480000376701,SAEGERTOWN MUNI WATERWORKS,3979198.914729999843985
948,19307,39,Lehigh,Authority,Y,N,Y,3/24/2015 0:00:00,3390045,8270.312286809999932,3321637.115919999778271,ALBURTIS BORO WATER,1918056.962210000026971
949,19317,39,Lehigh,Private Investor Owned,Y,N,N,3/19/2015 0:00:00,3390068,3521.003149380000195,810944.449551000026986,AQUA PA SPRINGHOUSE FARMS,466864.661684999999125
950,58919,32,Indiana,Institutional Health,Y,N,N,,5320332,285.847344220000025,5076.977479889999813,CRYSTAL WATERS INC,2912.675596539999788
951,58953,45,Monroe,Institutional Health,Y,N,N,,2450981,261.259126318000028,3594.740710980000131,WESTON SNR LIVING AT BRODHEAD,2049.979815040000176
952,63475,20,Crawford,Mobile Home Park,Y,N,N,,6200006,864.018224811999971,35178.273992800000997,SUGARCREEK MHP,19700.210122000000410
953,58963,66,Wyoming,Mobile Home Park,Y,N,N,,2660027,1103.878837599999997,64497.612768200000573,COOKS MHP,36178.522431600002164
954,59007,20,Crawford,Mobile Home Park,Y,N,N,,6200054,813.764965469000003,39313.681827100001101,AMES TRAILER COURT,21923.024968400000944
955,59039,61,Venango,Mobile Home Park,Y,N,N,,6610009,823.317422510000029,35305.074104799998167,BUCHOLZ MHP,19862.026687099998526
956,59047,61,Venango,Institutional Health,Y,N,N,,6610045,336.147931054000026,6742.673848620000172,COUNTRY ACRES PERSONAL CARE HOME,3765.813821799999914
957,59055,43,Mercer,Mobile Home Park,Y,N,N,1/27/2017 0:00:00,6430072,1889.409834349999983,90813.277316499996232,HEMLOCK MHP,51362.310083700001996
958,59061,28,Franklin,Institutional Health,Y,N,N,,7280066,230.562057680000009,3352.618493219999891,HERITAGE HILLS RETIREMENT HOME,1978.216161909999983
959,59065,50,Perry,Apartments,Y,N,N,,7500017,373.506296129000020,9076.482569919999150,SHERMANS VALLEY APTS WATER SYS,5263.765168689999882
960,59879,08,Bradford,Institutional Health,Y,N,N,,2080814,352.323588394000012,5895.659590109999954,SHERWOOD PERSONAL CARE HOME,3287.903641649999827
961,63469,20,Crawford,Mobile Home Park,Y,N,N,,6200028,884.755219028000056,48438.488600800003042,COUNTRYSIDE MHP,27090.964955700001155
962,63779,25,Erie,Mobile Home Park,Y,N,N,,6250097,496.941297356999996,16095.435722300000634,FRELIGHS WHISPERING PINES MHP,8884.011801819999164
963,64933,10,Butler,Mobile Home Park,Y,N,N,,5100004,977.188511115999972,57742.507152400001360,WOODBINE OAKS MHP,32953.939920899996650
964,65845,20,Crawford,Mobile Home Park,Y,N,N,,6200078,915.939129968999964,35984.933762699998624,ELDERBERRY MHP,20112.506551700000273
965,65899,28,Franklin,Apartments,Y,N,N,,7280071,314.756102365000004,6115.533383470000445,SUNNY SPOT APTS,3609.267419960000097
966,65903,08,Bradford,Mobile Home Park,Y,N,N,,2080017,853.951575764000040,38058.558272100002796,ECHO BEACH MHP,21155.484483000000182
967,65969,56,Somerset,Institutional Health,Y,N,N,,4560016,452.167702749999989,12352.681391000000076,REST ASSURED ASSISTED LIVING,7291.352810540000064
968,66007,20,Crawford,Mobile Home Park,Y,N,N,,6200046,1013.505707229999985,29469.080762400000822,PARKWOOD MHP,16415.250743600001442
969,66067,58,Susquehanna,Apartments,Y,N,N,,2580047,442.400140490000013,12193.390518800000791,CHOCONUT CREEK APTS,6733.604706369999803
970,66201,15,Chester,Institutional Education,Y,N,N,,1150226,614.590404851000017,23414.925609000001714,CAMPHILL SPEC SCH BEAVER FARM,13664.802197799999703
971,66205,15,Chester,Institutional Health,Y,N,N,,1150223,1694.898406049999949,145611.748621000006096,CAMP HILL SOLTANE,85016.457890299992869
972,66299,15,Chester,Apartments,Y,N,N,,1150021,398.693668061999972,7701.472182249999605,ASHWOOD APARTMENTS,4483.925146380000115
973,67745,36,Lancaster,Apartments,Y,N,N,,7360182,1582.958875929999977,150549.067252999986522,RIDGE ON THE COMMONS,88516.547927999999956
974,19250,36,Lancaster,Private Investor Owned,Y,Y,N,1/10/2017 0:00:00,7360123,153605.836207999993348,50869128.919699996709824,COLUMBIA WATER CO,29779073.096200000494719
975,19343,40,Luzerne,Association,N,N,Y,2/21/2017 0:00:00,2400088,2766.228356640000129,402980.897854999988340,BEAVER BROOK ASSN,229883.992514000012306
976,19861,35,Lackawanna,Private Investor Owned,Y,N,N,3/7/2017 0:00:00,2350039,2489.717320109999946,353201.439376999973319,HAPPY ACRES,198520.908104000001913
977,19279,36,Lancaster,Authority,N,N,Y,3/22/2017 0:00:00,7360116,72003.238885200000368,15698184.902100000530481,WARWICK TWP LITITZ SYS,9160386.824820000678301
978,59029,39,Lehigh,Authority,N,N,Y,3/20/2017 0:00:00,3390075,16393.636069600001065,2047834.777269999962300,LEHIGH CNTY AUTH WLSA EMMAUS CONSECUTIVE,1181533.692569999955595
979,18827,06,Berks,Private Investor Owned,Y,N,Y,3/5/2018 0:00:00,3060088,117693.570430000007036,63662444.890799999237061,PA AMER WATER CO GLEN ALSACE DIST,36992543.542499996721745
980,19422,46,Montgomery,Private Investor Owned,Y,Y,Y,3/5/2018 0:00:00,1150166,178111.365793000004487,160735599.069000005722046,PA AMER WATER CO ROYERSFORD DIST,93697393.053100004792213
981,18842,06,Berks,Private Investor Owned,Y,N,Y,3/5/2018 0:00:00,3060069,63361.073197400000936,62452621.760600000619888,PA AMER WATER CO PENN DIST,36256700.973499998450279
982,19285,37,Lawrence,Private Investor Owned,N,Y,N,3/5/2018 0:00:00,6370011,204211.849576999986311,111547812.756999999284744,PA AMER WATER CO ELLWOOD DIST,63800257.088699996471405
983,19439,48,Northampton,Private Investor Owned,Y,Y,N,3/5/2018 0:00:00,3480038,53548.381822700001067,32894737.233699999749660,PA AMER WATER CO BANGOR DIST,18789690.442800000309944
984,19441,48,Northampton,Private Investor Owned,Y,Y,Y,3/5/2018 0:00:00,3480055,186482.601114999997662,65115902.359600000083447,PA AMER WATER CO BLUE MOUNTAIN DIV,37302455.237099997699261
985,19201,32,Indiana,Private Investor Owned,N,Y,N,3/5/2018 0:00:00,5320025,56129.247941399997217,52537808.192900002002716,PA AMER WATER CO INDIANA DIST,30244832.972600001841784
986,19107,21,Cumberland,Private Investor Owned,N,Y,Y,3/5/2018 0:00:00,7210029,154585.359415000013541,259993033.798000007867813,PA AMER WATER CO MECHANICSBURG DIST,151336819.386000007390976
987,19319,39,Lehigh,Private Investor Owned,Y,N,N,2/9/2015 0:00:00,3390028,2760.441145660000075,458040.478165999986231,AQUA PA COUNTRY CLUB GARDENS,263956.729989000014029
988,19311,39,Lehigh,Private Investor Owned,Y,N,N,3/13/2015 0:00:00,3390049,2131.168799869999930,223796.756851000012830,AQUA PA MAPLE HILLS,129000.624695999998949
989,18377,39,Lehigh,Institutional Education,Y,N,N,1/1/2003 0:00:00,3390093,5326.635454819999723,1515380.877760000061244,DESALES UNIVERSITY,874239.161825999966823
990,19323,39,Lehigh,Authority,Y,N,N,3/20/2017 0:00:00,3390080,2832.797847949999777,461256.176161999988835,LEHIGH CNTY AUTH MILL CREEK,264783.383863000024576
991,18720,02,Allegheny,Private Investor Owned,N,Y,Y,3/5/2018 0:00:00,5020039,647443.818207000032999,2554095858.070000171661377,PA AMER WATER CO PITTSBURGH DIST,1484688656.430000066757202
992,19306,39,Lehigh,Municipal,Y,N,N,1/1/2003 0:00:00,3390039,19138.872759999998379,6103206.553690000437200,SLATINGTON BORO,3498709.054390000179410
993,18513,09,Bucks,Authority,N,N,Y,1/1/2003 0:00:00,1090140,6761.974547849999908,1694315.860730000073090,HULMEVILLE MUNI AUTH,988992.373509999946691
994,19008,15,Chester,Municipal,N,Y,Y,4/6/2015 0:00:00,1150077,29925.726994799999375,17913478.916299998760223,PHOENIXVILLE BOROUGH,10458111.607599999755621
995,18739,02,Allegheny,Authority,N,Y,Y,1/1/2003 0:00:00,5020050,69913.164905600002385,20197416.124699998646975,SEWICKLEY BORO WATER AUTH,11648291.572699999436736
996,20018,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390010,1350.769677689999980,85701.948282600002130,BIG O MHP (OPPERMAN MHP),49498.371121800002584
997,19305,39,Lehigh,Municipal,Y,N,Y,3/19/2015 0:00:00,3390044,11383.294559800000570,5944781.780290000140667,CATASAUQUA MUNI WATER,3418183.616810000035912
998,19308,39,Lehigh,Authority,Y,N,N,1/1/2003 0:00:00,3390046,13617.419440600000598,4263431.322580000385642,COOPERSBURG BORO,2461807.055999999865890
999,19771,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390020,4158.352869330000431,441113.068280000006780,GLENCREST MHP,253235.387301000009757
1000,20021,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390036,889.629053229999954,39648.503373999999894,GRIMS MHP,22772.451659400001517
1001,19769,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390018,1642.556285299999900,160550.941515999991680,KEYSTONE MHP,92112.718785999997635
1002,19324,39,Lehigh,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,3390079,3959.899669890000041,464657.956291000009514,KEN MAN WATER CO,266456.693924000021070
1003,18675,39,Lehigh,Authority,Y,N,N,3/20/2017 0:00:00,3390115,1668.728685640000094,205295.986731999990297,LEHIGH CNTY AUTH NLSA MADISON NORTH DIV,117957.532428000005893
1004,19320,39,Lehigh,Authority,Y,N,N,3/20/2017 0:00:00,3390085,3444.200143879999814,805444.362262999988161,LEHIGH CNTY AUTH PINE LAKES DIV,463620.281452000024728
1005,18246,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390031,1306.494535379999888,80263.335510599994450,TERRYHILL ESTS MHP,46303.144525299998350
1006,20016,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390005,936.481447749000040,45901.617962399999669,VALLEY VIEW EST,26480.820636000000377
1007,18288,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390091,949.808595726000021,47952.343599100000574,WOODSIDE MHP,27581.606997700000647
1008,20014,39,Lehigh,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,3390001,571.985023706999982,17580.349185600000055,OSSIES MHP,10111.228695600000719
1009,18269,35,Lackawanna,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,2350012,1892.478751090000060,182669.809427000000142,TALL TIMBERS VILLAGE MHP,102176.048328000004403
1010,19716,09,Bucks,Private Investor Owned,Y,N,N,1/1/2003 0:00:00,1090153,8927.960579590000634,1310454.798949999967590,PEDDLERS VILLAGE,760314.260765000013635
1011,19789,09,Bucks,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,1090053,1251.088148090000004,62282.964649100002134,CHERRY MHP,35994.731161199997587
1012,19683,24,Elk,Authority,N,N,Y,1/1/2003 0:00:00,6240022,33632.823289699997986,17746855.820700000971556,RIDGWAY TWP MUNI AUTH,9965123.954290000721812
1013,19146,26,Fayette,Authority,N,Y,Y,1/1/2003 0:00:00,5260004,16975.183591600001819,6885834.373019999824464,BELLE VERNON MUNI AUTH,4020499.612730000168085
1014,19092,20,Crawford,Authority,Y,N,N,1/1/2003 0:00:00,6200050,12539.340514600000461,1804407.499319999944419,SPRINGBORO AREA WATER AUTH,1002012.977270000032149
1015,19297,38,Lebanon,Authority,Y,Y,Y,1/1/2003 0:00:00,7380028,10433.134372300000905,3181572.462220000103116,NEWMANSTOWN WATER AUTH,1845959.992920000106096
1016,20082,41,Lycoming,Mobile Home Park,Y,N,N,3/9/2016 0:00:00,4410002,790.181533306999995,38926.093736900002114,AMER TEMPO VILLAGE MHP,21932.973257099998591
1017,19604,63,Washington,Municipal,N,N,Y,5/1/2015 0:00:00,5630044,9397.674640720000752,3496546.055840000044554,ELLSWORTH BORO,2043020.752090000081807
1018,19588,61,Venango,Private Investor Owned,N,Y,N,4/1/2015 0:00:00,6610019,9551.166194389999873,4022625.840210000053048,AQUA PA EMLENTON,2276373.257629999890924
1019,18363,41,Lycoming,Mobile Home Park,Y,N,N,3/26/2015 0:00:00,4410031,2094.832473980000032,167660.147319999989122,CARPENTERS PARK INC,94760.714042699997663
1020,20083,41,Lycoming,Mobile Home Park,Y,N,N,3/31/2015 0:00:00,4410005,2801.721257820000119,466286.591391000023577,HEATHERBROOK ESTATES MHP,263565.274183999979869
1021,20092,41,Lycoming,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4410152,1806.652855300000056,160618.997062000009464,COGAN VALLEY MHP,90515.229675399998087
1022,20089,41,Lycoming,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4410025,707.933289346000038,31108.643569100000605,LOYALSOCK MHP,17530.553952599999320
1023,18458,41,Lycoming,Authority,Y,Y,N,3/23/2017 0:00:00,4410180,39783.079275099997176,5413404.518699999898672,LCWSA LIMESTONE SYS,3066970.891729999799281
1024,18409,41,Lycoming,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4410154,1744.161009090000107,164541.540004999988014,MEADOWBROOK MHP LYCOMING CNTY,93023.656670399999712
1025,19362,41,Lycoming,Institutional Correctional,Y,N,N,1/1/2003 0:00:00,4410176,3596.743150549999882,567723.711674000020139,MUNCY STATE CORR INST,321091.347095999983139
1026,19369,41,Lycoming,Authority,Y,N,N,3/21/2016 0:00:00,4410161,24574.158222199999727,5592929.946940000168979,MONTGOMERY WATER & SEWER AUTH,3165402.475099999923259
1027,18383,41,Lycoming,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,4410027,2576.906769140000051,289090.306441000022460,ORCHARD MHP,163366.807651999988593
1028,18361,41,Lycoming,Mobile Home Park,Y,N,Y,3/26/2015 0:00:00,4410019,2496.196093250000104,273298.404547000012826,PINECREST VILLAGE MHP,154113.303736000001663
1029,18410,41,Lycoming,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,4410164,1577.022078160000092,61107.294124200001534,TIADAGHTON VIEW MHP,34435.259603699996660
1030,20097,41,Lycoming,Mobile Home Park,Y,N,N,,4410169,1328.372717649999913,101389.850972000000183,VALI VIEW MHP,57272.438980799997807
1031,19363,41,Lycoming,Association,Y,N,N,2/3/2017 0:00:00,4410187,6786.134520290000182,826010.771457000053488,WATERVILLE WATER ASSN,465654.402889000019059
1032,20350,36,Lancaster,Mobile Home Park,Y,N,N,3/2/2006 0:00:00,7360156,1051.658659189999980,50123.565872599996510,MOUNTAINTOP MHP,29288.487775900000997
1033,18436,38,Lebanon,Mobile Home Park,Y,N,N,3/2/2006 0:00:00,7380016,1182.881341159999920,65424.908914500003448,LEBANON VALLEY MHC,37901.854859500002931
1034,19836,46,Montgomery,Mobile Home Park,Y,N,N,3/2/2006 0:00:00,1460006,740.113686456999972,35275.692077200001222,PLEASANT RUN MHP,20470.790057900001557
1035,19360,41,Lycoming,Authority,Y,N,N,3/21/2016 0:00:00,4410165,32913.623906499997247,7990498.771390000358224,MUNCY BORO MUNI AUTH,4519185.725979999639094
1036,18243,38,Lebanon,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7380005,2077.946583150000151,263472.022173999983352,PALM CITY PARK,153124.151963999989675
1037,19826,15,Chester,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,1150083,904.288932552999995,49459.361473299999489,CREEKVIEW CT MHP,28843.232856800001173
1038,37561,15,Chester,Apartments,Y,N,N,3/30/2016 0:00:00,1150213,857.056676420000031,45868.960144600001513,NOTTINGHAM TOWERS APT,27102.000953200000367
1039,20294,22,Dauphin,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,7220009,2341.257594409999911,213749.855425999994623,HALIFAX VILLAGE,123410.730735000004643
1040,20253,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430039,1804.054117090000091,133327.380987999989884,GREENVILLE MHP,74917.019871500000590
1041,20440,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430070,3621.057853119999891,677084.488782000029460,FARMA MHP,380579.848846999986563
1042,18364,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430062,2659.014357470000050,283385.994773000013083,FORREST BROOKE MHP,160126.338510000001406
1043,19386,43,Mercer,Municipal,Y,N,N,1/1/2003 0:00:00,6430036,5585.549503520000144,1685584.668860000092536,FREDONIA BORO MUNI WATER,949876.749706999980845
1044,20255,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430042,1330.430754259999958,68719.953705399995670,GRANDVIEW ACRES MHP,38622.226401599997189
1045,20248,43,Mercer,Mobile Home Park,Y,N,N,3/19/2015 0:00:00,6430010,1337.062826589999986,108659.938330999997561,JEFFERSON ESTATES MHP,61389.260394700002507
1046,18182,43,Mercer,Association,Y,N,N,1/1/2003 0:00:00,6430999,5128.423202850000052,660918.430325999972411,LEESBURG COMMUNITY WATER,374519.864376000012271
1047,20251,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430021,1257.213067570000021,54578.947002799999609,PENNWOOD ESTATES MHP,30854.433709000000817
1048,18305,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430046,2245.144075010000051,172725.275316000013845,PINEGROVE MHP,97563.079791600001045
1049,19388,43,Mercer,Private Investor Owned,N,Y,N,4/1/2015 0:00:00,6430057,33558.649950999999419,11272900.717399999499321,REYNOLDS WATER CO,6348239.334619999863207
1050,18654,43,Mercer,Mobile Home Park,N,N,Y,1/1/2003 0:00:00,6430075,1544.438452480000024,108630.845835000000079,REYNOLDS MHP,61173.935283999999228
1051,20250,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430019,1373.142675820000022,96753.970183900004486,RTE 322 MHP,54254.931511299997510
1052,19775,58,Susquehanna,Private Investor Owned,Y,N,N,2/9/2015 0:00:00,2580010,2486.085026499999913,355211.730586000019684,AQUA PA BROOKLYN,197541.980469000001904
1053,19391,43,Mercer,Municipal,Y,N,Y,1/1/2003 0:00:00,6430056,11041.684548799999902,3553777.539770000148565,STONEBORO MUNI WATERWORKS,2001670.146590000018477
1054,20246,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430003,1417.236828620000097,121572.745882999995956,SUNNYVIEW MHP,68541.178600700004608
1055,20256,43,Mercer,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6430047,932.239060272999950,48589.429459799997858,WILLOW BEND MHP INC,27460.487512700001389
1056,20124,04,Beaver,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,5040018,705.005823835999990,31855.454322400000819,ANKROM ACRES MHP,18397.972401300001366
1057,20126,04,Beaver,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,5040026,828.541719855999986,40503.308135999999649,COLONIAL GLENN ESTATES,23258.466306599999371
1058,20122,04,Beaver,Mobile Home Park,Y,Y,N,1/1/2003 0:00:00,5040002,1304.984856499999978,81623.615139000001363,HARSHBARGERS MHP,47062.387081599998055
1059,20136,04,Beaver,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,5040056,2329.570087160000185,78952.219798399994033,SKY VIEW TERRACE MHP,45332.892762600000424
1060,18283,15,Chester,Mobile Home Park,Y,N,N,3/13/2015 0:00:00,1150094,4395.467564300000049,796414.726596000022255,MISA CORP APPLEVILLE MHP,467350.997045000025537
1061,19800,15,Chester,Mobile Home Park,Y,N,N,3/30/2016 0:00:00,1150013,1712.594033769999896,116112.586706999994931,IMPERIAL MHP,68047.352624599996489
1062,19806,15,Chester,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,1150030,1072.531844039999896,64605.759373699998832,LOAGS CORNER MHP,37726.730688600000576
1063,18518,15,Chester,Apartments,Y,N,N,1/1/2003 0:00:00,1150190,2593.325174470000093,493882.393014999979641,RIVEREDGE RENTALS,287961.381042999972124
1064,20201,20,Crawford,Mobile Home Park,Y,N,N,1/1/2003 0:00:00,6200040,1373.626179130000082,84046.581934999994701,STAR ROUTE ESTATES,46930.394155800000590
1065,18188,20,Crawford,Association,Y,N,N,4/1/2015 0:00:00,6200014,16638.850298500001372,7461461.264890000224113,AQUA PA CRAWFORD DIV,4166787.977119999937713
1066,20200,20,Crawford,Mobile Home Park,Y,N,N,3/19/2010 0:00:00,6200037,1347.146366250000028,51360.227028599998448,DENNY RIDGE MHP,28634.003116200001386
1067,18330,19,Columbia,Mobile Home Park,Y,N,N,3/26/2015 0:00:00,4190296,1879.687524579999945,156270.177565999998478,PLEASANT VIEW ESTATES INC,88841.585457900000620
1068,20481,45,Monroe,Institutional Health,Y,N,N,1/1/2003 0:00:00,2450111,505.059433282999976,15920.135997699999280,MRS BUSHS PERSONAL CARE HOME,9102.585192919999827
1069,18728,02,Allegheny,Municipal,N,Y,Y,1/1/2003 0:00:00,5020019,65462.887326299998676,158949280.932000011205673,HAMPTON SHALER WATER AUTH,91652198.926899999380112
1070,18183,22,Dauphin,Municipal,N,N,Y,2/28/2017 0:00:00,7220055,3974.206442440000046,522733.149296000017785,LONDONDERRY TWP SUPERVISOR,304809.737329999974463
1071,19239,35,Lackawanna,Private Investor Owned,Y,N,N,3/5/2018 0:00:00,2350026,7004.485046900000270,1399588.193200000096112,PA AMER WATER CO LAKE SPANGENBERG,786024.040009999996983
1072,19187,31,Huntingdon,Institutional Education,Y,N,N,1/1/2003 0:00:00,4310022,798.487829104999946,39581.513276899997436,GRIER SCHOOL,22763.911418600000616
1073,19692,31,Huntingdon,Authority,Y,N,N,1/1/2003 0:00:00,4310027,3981.233028709999871,674416.315983999986202,SHIRLEYSBURG MUNI AUTH,391879.609295999980532
1074,18204,04,Beaver,Municipal,N,N,Y,2/19/2014 0:00:00,5040086,8739.404998300000443,2381309.586329999845475,SHIPPINGPORT BORO,1370219.379220000002533
